i,j,VP,VS,VP_VRH,VS_VRH,dlnvp,dlnvs,dlnvsp,phi,CS,CA,phi2
   5.1961523294448853      ,   54.000000000000000      ,   8.0092122922330766      ,   4.4912599626488729      ,   8.2512867833284709      ,   4.7216589102696265      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   57.000000000000000      ,   8.0067658817545446      ,   4.4880123293260841      ,   8.2466980528250868      ,   4.7145878337075642      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   60.000000000000000      ,   8.0045226061803874      ,   4.4848887757040350      ,   8.2422331183101125      ,   4.7075891828371281      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   63.000000000000000      ,   8.0024923166604154      ,   4.4818955666337734      ,   8.2379099316773736      ,   4.7006752476192037      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   66.000000000000000      ,   8.0006843604516416      ,   4.4790386639908251      ,   8.2337462713673375      ,   4.6938584925038223      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   69.000000000000000      ,   7.9991075627550332      ,   4.4763237145856429      ,   8.2297552493069688      ,   4.6871480756667818      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   72.000000000000000      ,   7.9977702105484276      ,   4.4737560392803655      ,   8.2259519416836913      ,   4.6805548154632310      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   75.000000000000000      ,   7.9966800384718839      ,   4.4713406233528543      ,   8.2223484752020148      ,   4.6740875103417778      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   78.000000000000000      ,   7.9958442168100623      ,   4.4690821081418708      ,   8.2189548107150685      ,   4.6677535827226642      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   81.000000000000000      ,   7.9952693416041587      ,   4.4669847839998704      ,   8.2157861629224094      ,   4.6615638848922751      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   84.000000000000000      ,   7.9949614269136902      ,   4.4650525845723141      ,   8.2128481702204716      ,   4.6555229780985670      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   87.000000000000000      ,   7.9949258992361516      ,   4.4632890824147511      ,   8.2101508624402690      ,   4.6496387627513318      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   90.000000000000000      ,   7.9951675940803151      ,   4.4616974859511798      ,   8.2077020794439974      ,   4.6439169650718268      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   93.000000000000000      ,   7.9956907546767377      ,   4.4602806377695208      ,   8.2055088750085723      ,   4.6383635095462123      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   96.000000000000000      ,   7.9964990327972387      ,   4.4590410142423815      ,   8.2035762457750288      ,   4.6329825938681024      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   99.000000000000000      ,   7.9975954916434748      ,   4.4579807264539202      ,   8.2019092776587783      ,   4.6277784974830078      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   102.00000000000000      ,   7.9989826107535951      ,   4.4571015224062132      ,   8.2005145592993856      ,   4.6227569252314629      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   105.00000000000000      ,   8.0006622928653748      ,   4.4564047904717405      ,   8.1993932245261014      ,   4.6179193077093625      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   108.00000000000000      ,   8.0026358726641895      ,   4.4558915640518491      ,   8.1985504290017079      ,   4.6132701571282411      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   111.00000000000000      ,   8.0049041273349282      ,   4.4555625273948793      ,   8.1979865342689635      ,   4.6088107555179558      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   114.00000000000000      ,   8.0074672888281651      ,   4.4554180225217852      ,   8.1977030890509095      ,   4.6045432161873840      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   117.00000000000000      ,   8.0103250577434224      ,   4.4554580572018363      ,   8.1976996571394523      ,   4.6004679892945681      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   120.00000000000000      ,   8.0134766187251500      ,   4.4556823139160908      ,   8.1979787572669860      ,   4.5965880554176852      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   123.00000000000000      ,   8.0169206572612488      ,   4.4560901597421942      ,   8.1985386468725299      ,   4.5929028084552366      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   126.00000000000000      ,   8.0206553777688026      ,   4.4566806570903434      ,   8.1993780013120716      ,   4.5894126455673536      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   129.00000000000000      ,   8.0246785228474611      ,   4.4574525752171414      ,   8.2004948142226333      ,   4.5861167127131583      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   132.00000000000000      ,   8.0289873935778573      ,   4.4584044024416825      ,   8.2018875528993362      ,   4.5830154028937127      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   135.00000000000000      ,   8.0335788707401949      ,   4.4595343589863523      ,   8.2035531922008165      ,   4.5801069750551742      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   138.00000000000000      ,   8.0384494368267063      ,   4.4608404103634802      ,   8.2054854622843489      ,   4.5773883708116783      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   141.00000000000000      ,   8.0435951987216114      ,   4.4623202812285321      ,   8.2076866019385815      ,   4.5748618288853864      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   144.00000000000000      ,   8.0490119109223972      ,   4.4639714696202653      ,   8.2101473294071194      ,   4.5725216942668521      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   147.00000000000000      ,   8.0546949991779115      ,   4.4657912615089614      ,   8.2128650062556652      ,   4.5703669853290076      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   150.00000000000000      ,   8.0606395844208016      ,   4.4677767455747910      ,   8.2158339742087616      ,   4.5683946820466872      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   153.00000000000000      ,   8.0668405068748701      ,   4.4699248281399910      ,   8.2190497831790630      ,   4.5666023682765635      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   156.00000000000000      ,   8.0732923502215499      ,   4.4722322481805588      ,   8.2225060043606621      ,   4.5649860615673425      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   159.00000000000000      ,   8.0799894657140499      ,   4.4746955923456406      ,   8.2261975120546218      ,   4.5635432036152448      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   162.00000000000000      ,   8.0869259961325550      ,   4.4773113099156951      ,   8.2301177692610956      ,   4.5622694776107240      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   165.00000000000000      ,   8.0940958994794023      ,   4.4800757276337340      ,   8.2342618941555372      ,   4.5611623863641988      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   168.00000000000000      ,   8.1014929723188125      ,   4.4829850643474938      ,   8.2386197471272329      ,   4.5602154136067945      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   171.00000000000000      ,   8.1091108726722023      ,   4.4860354454042355      ,   8.2431887645178819      ,   4.5594274759340792      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   174.00000000000000      ,   8.1169431423864573      ,   4.4892229167438709      ,   8.2479585599191214      ,   4.5587913754563916      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   177.00000000000000      ,   8.1249832288994277      ,   4.4925434586403661      ,   8.2529250793841040      ,   4.5583050571913564      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   180.00000000000000      ,   8.1332245063338142      ,   4.4959929990457139      ,   8.2580793121610903      ,   4.5579625780105379      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   183.00000000000000      ,   8.1416602958576814      ,   4.4995674264952230      ,   8.2634178592125913      ,   4.5577619689774682      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   186.00000000000000      ,   8.1502838852568704      ,   4.5032626025373377      ,   8.2689307561565943      ,   4.5576966116459143      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   189.00000000000000      ,   8.1590885476717574      ,   4.5070743736557315      ,   8.2746089751259593      ,   4.5577604306092692      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   192.00000000000000      ,   8.1680675594577234      ,   4.5109985826559029      ,   8.2804508273367770      ,   4.5579525672713928      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   195.00000000000000      ,   8.1772142171357114      ,   4.5150310794928981      ,   8.2864462266415657      ,   4.5582664986110863      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   198.00000000000000      ,   8.1865218534057469      ,   4.5191677315210725      ,   8.2925854525897815      ,   4.5586953363788663      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   201.00000000000000      ,   8.1959838522031792      ,   4.5234044331511578      ,   8.2988685492483842      ,   4.5592393099655606      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   204.00000000000000      ,   8.2055936627832455      ,   4.5277371149037133      ,   8.3052831763106312      ,   4.5598902382635522      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   207.00000000000000      ,   8.2153448128259345      ,   4.5321617518521951      ,   8.3118237090795706      ,   4.5606437793167647      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   210.00000000000000      ,   8.2252309205585714      ,   4.5366743714523654      ,   8.3184850645842783      ,   4.5614969865776853      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   213.00000000000000      ,   8.2352457058989970      ,   4.5412710607583646      ,   8.3252598558733766      ,   4.5624446790765791      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   216.00000000000000      ,   8.2453830006272870      ,   4.5459479730290733      ,   8.3321412481216637      ,   4.5634818837431688      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   219.00000000000000      ,   8.2556367575984702      ,   4.5507013337313067      ,   8.3391249336181037      ,   4.5646058959894162      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   222.00000000000000      ,   8.2660010590131012      ,   4.5555274459493686      ,   8.3462047699733901      ,   4.5658123169970679      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   225.00000000000000      ,   8.2764701237664600      ,   4.5604226952129370      ,   8.3533728619045657      ,   4.5670955244446150      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   228.00000000000000      ,   8.2870383139005366      ,   4.5653835537576457      ,   8.3606259259049107      ,   4.5684533887904157      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   231.00000000000000      ,   8.2977001401862953      ,   4.5704065842347870      ,   8.3679533552153416      ,   4.5698783880408893      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   234.00000000000000      ,   8.3084502668662648      ,   4.5754884428884113      ,   8.3753586158339619      ,   4.5713729120795019      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   237.00000000000000      ,   8.3192835155902216      ,   4.5806258822197670      ,   8.3828299126893331      ,   4.5729285012489926      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   240.00000000000000      ,   8.3301948685782854      ,   4.5858157531602153      ,   8.3903634383048971      ,   4.5745424791900735      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   243.00000000000000      ,   8.3411794710479761      ,   4.5910550067751768      ,   8.3979548624872002      ,   4.5762117637477848      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   246.00000000000000      ,   8.3522326329427372      ,   4.5963406955223487      ,   8.4055970409320562      ,   4.5779311709516417      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   249.00000000000000      ,   8.3633498300006330      ,   4.6016699740882796      ,   8.4132901435968552      ,   4.5797007860893393      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   252.00000000000000      ,   8.3745267042026406      ,   4.6070400998279251      ,   8.4210304298011796      ,   4.5815178635554323      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   255.00000000000000      ,   8.3857590636404051      ,   4.6124484328320694      ,   8.4288103203864839      ,   4.5833770530633107      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   5.1961523294448853      ,   258.00000000000000      ,   8.3970428818433724      ,   4.6178924356477209      ,   8.4366243864376429      ,   4.5852741529860070      ,   3.4178819475735700E-002 ,   4.4447788626607636E-002 ,   1.3004483276013119      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
